"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"7044","NEMF",0.046943129800143,1.062767876314,2.32848262418391,0.0199228271240761,0.0633752299294551,-8.95299298649336
"7045","FBXO3",-0.0469225759472136,0.168035287203831,-4.3369074202617,1.47104569735312e-05,7.3373866951242e-05,-2.27312749626668
"7046","NUDCD2",0.046914820379955,1.07151117589909,2.29509399635213,0.0217654962552788,0.0682813858266442,-9.03011899165537
"7047","NEFH",0.0469117635432354,0.109852771571855,5.29287237378309,1.25117007147739e-07,7.5035352754619e-07,2.31091785439254
"7048","ULK1",-0.046910163105817,0.116992547519158,-5.14025603520636,2.83924736922431e-07,1.65714069464167e-06,1.51859063381534
"7049","MRM1",-0.0468926960085439,0.117362851046037,-5.30943202272378,1.14319434407392e-07,6.87852312797134e-07,2.39826936312391
"7050","DCTN4",0.0468886445364676,0.506599604593732,2.78465824697283,0.00537688122421116,0.019173736329633,-7.78794122998032
"7051","ITSN1",0.0468835530050876,0.149217756879191,4.35991545599657,1.32504779510329e-05,6.63357602907611e-05,-2.17340628859568
"7052","GSTZ1",0.0468820364501931,0.408035995671017,2.93677319423474,0.00333032439174281,0.0123323758662666,-7.353356235083
"7053","SNAPC2",0.046863173806093,0.164524102483291,4.39440221394605,1.13182965526383e-05,5.71000650755499e-05,-2.02295284574959
"7054","SCN9A",-0.0468421024737547,0.152791802395963,-3.98472001532802,6.84401160072588e-05,0.000317286470675324,-3.73413888790261
"7055","LENG1",0.0468282472720271,0.16296269160689,4.49901074696854,6.96869578657734e-06,3.59342398541162e-05,-1.55938406148591
"7056","ZNF250",-0.0468225099309934,0.136593015812758,-4.83906286841702,1.3404300260048e-06,7.39986114355985e-06,0.0222961752261028
"7057","SYNE2",0.0468170060185864,0.0324607840086103,8.92274477942508,6.10781917871216e-19,6.58087399941253e-18,27.8643161141821
"7058","CEP63",-0.0467805621530641,0.735787925093131,-2.44149628963833,0.0146580825466673,0.0479961065745723,-8.68368820277269
"7059","TMEM175",0.0467727879062513,0.0955823232396413,5.62587110634617,1.93758121884555e-08,1.23441967260167e-07,4.11932968646469
"7060","TXLNG",-0.046769355972438,0.440913404870089,-2.93370812315947,0.00336333340429025,0.012445795766902,-7.36234041708469
"7061","CDC34",0.0467617733369942,0.337057229975562,3.32849839527586,0.000878938828973408,0.00354960168589382,-6.12821116864287
"7062","TRIM52",-0.0467562322758931,0.175046977041529,-4.29612111432385,1.76832191154082e-05,8.75809882060969e-05,-2.44861524516571
"7063","HDAC1",-0.0467557637709508,1.0526120612428,-2.35593017700359,0.0185115567460773,0.0593345729453694,-8.88875798329848
"7064","AL359232.1",-0.0467547679409779,0.243428073185387,-3.16778121937541,0.00154454267469676,0.006033277101022,-6.64933040034635
"7065","NDUFA11",-0.0467530157399576,1.6229588840292,-2.22973425805396,0.0258056102285176,0.0792308648581472,-9.1778781813686
"7066","RRP7A",0.0467424396846688,0.725341652241495,2.34725839218684,0.018947670226198,0.0605891733312138,-8.909133580974
"7067","RGS12",-0.0467363548790682,0.2101948327937,-3.89452005839076,9.95687207637082e-05,0.000452036064087383,-4.08854940418503
"7068","MARVELD1",0.0467295865317189,0.169177795653782,4.43014895761728,9.60090968531419e-06,4.87856303473809e-05,-1.86576024555335
"7069","CYP2U1",-0.0467231467114789,0.0620389392547616,-6.7511882510906,1.61857388271539e-11,1.25166749801957e-10,11.0357333360747
"7070","MPP5",-0.0467151566848182,0.326154274289642,-3.25689385204572,0.00113326848046172,0.00451936801627582,-6.36355867048229
"7071","FAH",-0.0467093967118545,0.554268827751702,-2.67660095485047,0.00745954446151461,0.0258940427575774,-8.08265676162201
"7072","ZUP1",0.0467009533099482,0.215550838566911,4.0235789025596,5.80954248893216e-05,0.000271911847362412,-3.57896950444813
"7073","AC027018.1",0.046688852691871,0.130856269133581,4.81898349679453,1.48198813766422e-06,8.15060072526641e-06,-0.0742727002132852
"7074","PLEKHO2",0.046685417940304,0.109175880871122,5.29559551729155,1.23276003434203e-07,7.3967622978611e-07,2.32526377677359
"7075","IL10RB",0.0466703517256889,0.346783585568941,3.0957591919834,0.00197304561950656,0.00757134018867262,-6.8745233011569
"7076","NBN",-0.0466661792179102,0.80102444570578,-2.46566361540475,0.0137065043468817,0.045138722836082,-8.624446256461
"7077","GLIS3",0.046665039435638,0.0292446171969299,7.15999794427259,9.13527955264421e-13,7.51371611025463e-12,13.8547581961958
"7078","FDX2",0.0466532332043902,0.282395125691366,3.52823439933859,0.000421785405387387,0.00177629359366974,-5.44479089374518
"7079","DLG3",-0.0466426990754257,0.0645210907156536,-6.68548293128892,2.53112405453418e-11,1.93568055829514e-10,10.5978434751585
"7080","PPAN",0.0466361666665008,0.433734001558612,2.91450381761906,0.00357702479608316,0.0131805783309614,-7.41841824288264
